age,workclass,educational-num,marital-status,occupation,gender,capital-gain,capital-loss,hours-per-week,native-country,income
53,Self-emp-inc,10,Married,Exec-managerial,Female,0,0,30,Canada&USA,<=50K
41,Self-emp-inc,13,Married,Exec-managerial,Male,0,0,99,Canada&USA,>50K
42,Private,9,Never-married,Craft-repair,Male,0,0,50,Canada&USA,<=50K
22,Private,13,Never-married,Other-service,Female,0,0,20,Canada&USA,<=50K
27,State-gov,13,Never-married,Prof-specialty,Female,0,0,60,Canada&USA,<=50K
44,Private,15,Never-married,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
58,Private,9,Divorced,Adm-clerical,Female,0,0,45,Canada&USA,<=50K
28,Private,16,Never-married,Prof-specialty,Male,0,0,30,Canada&USA,<=50K
48,Private,10,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
41,Self-emp-not-inc,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
50,Local-gov,14,Married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
46,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
35,Private,10,Married,Sales,Female,0,0,40,Canada&USA,>50K
24,Private,10,Never-married,Other-service,Female,0,0,20,Canada&USA,<=50K
56,Local-gov,14,Married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
42,Private,13,Never-married,Adm-clerical,Female,0,0,35,Canada&USA,<=50K
27,Private,7,Separated,Sales,Male,0,0,40,Canada&USA,<=50K
35,Private,11,Married,Adm-clerical,Male,0,0,36,Canada&USA,<=50K
49,Private,9,Never-married,Other-service,Female,0,0,40,Canada&USA,<=50K
39,Private,10,Married,Craft-repair,Male,0,0,50,Canada&USA,<=50K
28,Private,11,Never-married,Other-service,Male,0,0,40,Canada&USA,<=50K
45,Self-emp-not-inc,9,Married,Exec-managerial,Male,0,0,50,Canada&USA,<=50K
66,Private,9,Widowed,Sales,Female,0,0,16,Canada&USA,<=50K
19,Private,10,Never-married,Craft-repair,Female,0,0,40,Canada&USA,<=50K
18,Private,10,Never-married,Priv-house-serv,Female,0,0,15,Canada&USA,<=50K
47,Private,13,Married,Prof-specialty,Male,7688,0,45,Canada&USA,>50K
48,Private,11,Divorced,Tech-support,Female,0,0,41,Canada&USA,<=50K
49,Local-gov,14,Divorced,Prof-specialty,Female,9562,0,32,Canada&USA,>50K
50,Self-emp-inc,14,Married,Sales,Male,15024,0,40,Canada&USA,>50K
47,Self-emp-not-inc,15,Married,Prof-specialty,Male,0,1902,42,Canada&USA,>50K
30,Private,13,Married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
44,Self-emp-not-inc,10,Never-married,Craft-repair,Male,0,0,20,Canada&USA,<=50K
47,Private,9,Married,Transport-moving,Male,0,0,40,Canada&USA,>50K
52,Private,9,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,>50K
32,Private,9,Divorced,Craft-repair,Male,0,0,99,Canada&USA,<=50K
39,Self-emp-not-inc,10,Married,Craft-repair,Male,5178,0,40,Canada&USA,>50K
47,Private,13,Married,Exec-managerial,Male,0,0,45,Europe,>50K
42,Private,9,Married,Other-service,Male,0,0,40,Canada&USA,<=50K
33,Private,14,Married,Tech-support,Female,0,0,15,Canada&USA,<=50K
29,Private,9,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
40,Private,13,Married,Exec-managerial,Male,0,1902,40,Canada&USA,>50K
42,Local-gov,14,Married,Protective-serv,Male,7688,0,35,Canada&USA,>50K
28,Private,10,Married,Machine-op-inspct,Male,0,1902,40,Canada&USA,>50K
19,Private,9,Never-married,Other-service,Female,0,0,40,Canada&USA,<=50K
30,Private,10,Never-married,Machine-op-inspct,Male,0,0,40,Asia,<=50K
71,Private,9,Widowed,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
53,Federal-gov,9,Married,Transport-moving,Male,0,0,40,Canada&USA,>50K
64,Private,3,Married,Machine-op-inspct,Male,2105,0,40,Canada&USA,<=50K
44,Local-gov,14,Divorced,Prof-specialty,Female,0,0,50,Canada&USA,<=50K
72,Private,10,Widowed,Adm-clerical,Female,0,0,20,Canada&USA,<=50K
64,Self-emp-not-inc,4,Married,Craft-repair,Male,0,0,70,Canada&USA,<=50K
51,Private,9,Married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
51,Self-emp-not-inc,10,Married,Sales,Male,0,0,40,Canada&USA,>50K
55,Private,9,Married,Sales,Male,0,0,35,Canada&USA,<=50K
34,Private,13,Married,Prof-specialty,Male,0,0,45,Canada&USA,>50K
36,Private,10,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
20,Private,10,Never-married,Sales,Male,0,0,35,Canada&USA,<=50K
25,Private,9,Never-married,Sales,Female,0,0,25,Canada&USA,<=50K
40,Private,9,Married,Transport-moving,Male,2829,0,50,Canada&USA,<=50K
24,Private,9,Married,Handlers-cleaners,Male,0,0,50,Canada&USA,<=50K
39,Private,9,Never-married,Tech-support,Male,0,0,35,Canada&USA,<=50K
56,Private,14,Married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
25,Private,13,Never-married,Exec-managerial,Female,0,0,60,Canada&USA,<=50K
38,Self-emp-inc,10,Divorced,Exec-managerial,Male,0,0,45,Canada&USA,<=50K
22,Private,10,Never-married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
29,Private,12,Married,Craft-repair,Male,0,0,43,Canada&USA,<=50K
25,Private,8,Never-married,Other-service,Male,0,0,40,Canada&USA,<=50K
36,Private,10,Never-married,Transport-moving,Male,0,0,50,Center & South America,<=50K
50,Self-emp-not-inc,9,Divorced,Exec-managerial,Female,99999,0,60,Canada&USA,>50K
22,Private,9,Married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
19,Private,6,Never-married,Farming-fishing,Male,0,0,40,Canada&USA,<=50K
20,Private,10,Never-married,Sales,Female,0,0,12,Canada&USA,<=50K
54,Private,14,Married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
28,Private,12,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
59,Private,13,Married,Farming-fishing,Male,99999,0,40,Canada&USA,>50K
52,Private,5,Married,Farming-fishing,Male,0,0,60,Canada&USA,>50K
39,Private,9,Married,Protective-serv,Female,0,0,15,Canada&USA,>50K
22,Private,9,Married,Machine-op-inspct,Male,0,0,45,Canada&USA,<=50K
57,Private,14,Married,Exec-managerial,Male,0,0,45,Canada&USA,>50K
18,Private,7,Never-married,Other-service,Male,0,0,40,Canada&USA,<=50K
31,Local-gov,10,Married,Adm-clerical,Female,0,0,40,Canada&USA,>50K
25,Private,13,Never-married,Prof-specialty,Male,0,0,45,Canada&USA,<=50K
37,Private,8,Divorced,Machine-op-inspct,Female,0,0,40,Canada&USA,<=50K
26,Private,2,Never-married,Handlers-cleaners,Male,0,0,55,Center & South America,<=50K
32,Private,9,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
53,State-gov,4,Married,Other-service,Female,0,0,45,Europe,<=50K
49,Self-emp-inc,16,Married,Prof-specialty,Male,15024,0,50,Canada&USA,>50K
65,Self-emp-inc,9,Divorced,Sales,Female,6723,0,40,Canada&USA,<=50K
52,Private,13,Divorced,Exec-managerial,Male,0,0,40,Center & South America,<=50K
30,Local-gov,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
40,Private,11,Never-married,Transport-moving,Male,0,0,32,Canada&USA,<=50K
28,Private,12,Never-married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
28,Private,9,Divorced,Craft-repair,Male,0,0,40,Canada&USA,<=50K
45,Self-emp-not-inc,15,Married,Prof-specialty,Male,0,1977,50,Canada&USA,>50K
40,Local-gov,15,Married,Exec-managerial,Male,0,0,50,Canada&USA,>50K
42,Private,12,Married,Sales,Male,0,0,45,Canada&USA,<=50K
77,Local-gov,10,Married,Protective-serv,Male,0,0,20,Canada&USA,<=50K
64,Private,11,Married,Sales,Male,0,0,40,Asia,<=50K
43,Private,10,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
30,Private,14,Never-married,Prof-specialty,Male,0,0,40,Asia,<=50K
43,Local-gov,10,Married,Farming-fishing,Male,0,2002,40,Canada&USA,<=50K
40,Private,10,Never-married,Machine-op-inspct,Male,0,0,48,Canada&USA,<=50K
31,Private,9,Married,Sales,Male,0,0,55,Canada&USA,>50K
25,Private,4,Divorced,Craft-repair,Male,0,0,45,Canada&USA,<=50K
19,Private,9,Never-married,Tech-support,Male,0,0,40,Canada&USA,<=50K
41,Self-emp-inc,9,Married,Exec-managerial,Male,0,1887,70,Center & South America,>50K
51,Private,6,Divorced,Adm-clerical,Female,0,0,30,Canada&USA,<=50K
31,Self-emp-not-inc,6,Married,Craft-repair,Male,0,0,35,Canada&USA,<=50K
35,Private,9,Never-married,Machine-op-inspct,Female,0,0,40,Canada&USA,<=50K
52,Private,13,Married,Sales,Male,0,0,40,Canada&USA,>50K
41,State-gov,10,Never-married,Adm-clerical,Female,0,1504,40,Canada&USA,<=50K
27,Private,9,Never-married,Handlers-cleaners,Male,0,0,60,Canada&USA,<=50K
40,Private,9,Married,Craft-repair,Male,4064,0,40,Canada&USA,<=50K
38,Private,9,Married,Adm-clerical,Male,0,0,40,Canada&USA,>50K
27,Private,9,Divorced,Craft-repair,Male,0,0,40,Canada&USA,<=50K
25,Private,13,Never-married,Sales,Male,0,0,40,Canada&USA,>50K
20,Private,9,Never-married,Sales,Female,0,0,20,Canada&USA,<=50K
17,Private,9,Never-married,Other-service,Female,0,0,40,Canada&USA,<=50K
31,Local-gov,13,Never-married,Protective-serv,Male,4650,0,40,Canada&USA,<=50K
65,Self-emp-not-inc,15,Married,Exec-managerial,Male,0,0,10,Canada&USA,>50K
62,State-gov,16,Divorced,Prof-specialty,Male,0,0,50,Canada&USA,<=50K
39,Private,14,Never-married,Prof-specialty,Male,0,2444,45,Canada&USA,>50K
36,Private,10,Married,Sales,Male,0,0,40,Canada&USA,<=50K
59,Private,9,Married,Craft-repair,Male,4508,0,40,Canada&USA,<=50K
23,Private,11,Never-married,Adm-clerical,Female,0,0,40,Europe,<=50K
32,Self-emp-not-inc,10,Never-married,Craft-repair,Male,0,0,50,Canada&USA,>50K
22,Private,9,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
28,Private,10,Married,Adm-clerical,Male,0,0,50,Canada&USA,>50K
19,Private,9,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
54,State-gov,15,Married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
36,Self-emp-inc,10,Married,Sales,Female,0,1902,15,Canada&USA,>50K
50,Private,9,Divorced,Craft-repair,Male,0,0,40,Canada&USA,<=50K
17,Private,7,Never-married,Exec-managerial,Female,0,0,20,Canada&USA,<=50K
53,Private,13,Married,Sales,Male,7688,0,48,Asia,>50K
41,Self-emp-not-inc,11,Married,Sales,Male,0,0,55,Canada&USA,<=50K
26,Private,6,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
59,Federal-gov,10,Married,Adm-clerical,Male,0,0,43,Canada&USA,<=50K
17,Private,7,Never-married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
30,Private,10,Married,Adm-clerical,Female,0,0,40,Canada&USA,>50K
33,Private,9,Married,Machine-op-inspct,Male,0,0,55,Canada&USA,<=50K
40,Private,10,Separated,Tech-support,Female,0,0,32,Canada&USA,<=50K
48,Private,11,Divorced,Prof-specialty,Male,4650,0,50,Canada&USA,<=50K
47,Private,13,Married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
38,Private,9,Divorced,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
30,Self-emp-not-inc,14,Married,Prof-specialty,Female,0,0,60,Canada&USA,>50K
47,Private,9,Separated,Craft-repair,Female,0,0,40,Canada&USA,<=50K
41,Private,9,Married,Protective-serv,Male,0,0,40,Canada&USA,<=50K
20,Private,9,Never-married,Adm-clerical,Female,0,1719,40,Canada&USA,<=50K
29,Private,10,Never-married,Adm-clerical,Female,0,0,40,Center & South America,<=50K
36,Self-emp-not-inc,9,Married,Exec-managerial,Male,0,0,38,Canada&USA,<=50K
18,Private,10,Never-married,Other-service,Female,0,0,40,Canada&USA,<=50K
35,Private,9,Married,Handlers-cleaners,Male,0,0,48,Canada&USA,>50K
41,Private,9,Never-married,Other-service,Female,0,0,40,Center & South America,<=50K
23,Private,9,Never-married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
39,Self-emp-not-inc,12,Married,Craft-repair,Male,0,0,35,Canada&USA,>50K
46,Private,10,Married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
45,Private,12,Divorced,Prof-specialty,Female,0,0,43,Canada&USA,<=50K
53,Private,4,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
54,Local-gov,9,Divorced,Other-service,Female,0,0,30,Canada&USA,<=50K
48,Self-emp-not-inc,10,Divorced,Transport-moving,Male,0,0,40,Canada&USA,<=50K
32,Self-emp-not-inc,13,Never-married,Craft-repair,Female,0,0,35,Canada&USA,<=50K
31,Private,10,Divorced,Exec-managerial,Female,5455,0,60,Canada&USA,<=50K
43,Private,14,Never-married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
43,Private,9,Married,Sales,Male,7688,0,60,Canada&USA,>50K
28,Private,9,Divorced,Craft-repair,Male,0,0,50,Canada&USA,<=50K
46,Private,12,Separated,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
34,Private,9,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
25,Private,13,Never-married,Prof-specialty,Male,0,0,35,Canada&USA,<=50K
23,Federal-gov,10,Never-married,Adm-clerical,Female,0,0,15,Canada&USA,<=50K
32,Private,13,Never-married,Exec-managerial,Female,0,0,45,Canada&USA,<=50K
37,Federal-gov,9,Divorced,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
36,Private,9,Divorced,Other-service,Female,0,0,20,Canada&USA,<=50K
27,Private,10,Never-married,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
29,Private,10,Separated,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
42,Private,10,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
24,Local-gov,13,Never-married,Prof-specialty,Female,0,1974,40,Canada&USA,<=50K
22,Private,7,Never-married,Farming-fishing,Female,0,0,38,Canada&USA,<=50K
47,Private,16,Married,Sales,Male,0,0,60,Canada&USA,<=50K
43,Private,10,Never-married,Other-service,Female,0,0,40,Canada&USA,<=50K
56,Self-emp-not-inc,13,Married,Other-service,Male,0,0,40,Canada&USA,<=50K
54,Private,9,Married,Sales,Male,0,0,50,Canada&USA,>50K
50,Private,9,Divorced,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
29,Private,9,Married,Craft-repair,Male,0,0,45,Canada&USA,>50K
32,Self-emp-not-inc,10,Married,Farming-fishing,Male,0,0,65,Canada&USA,<=50K
37,Private,9,Married,Craft-repair,Male,0,0,44,Canada&USA,<=50K
30,Private,13,Never-married,Other-service,Male,0,0,40,Canada&USA,<=50K
30,Private,13,Married,Prof-specialty,Female,0,0,40,Canada&USA,>50K
39,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
23,Private,9,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
32,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
37,Local-gov,14,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
20,Private,9,Never-married,Farming-fishing,Male,0,0,40,Canada&USA,<=50K
33,Private,10,Divorced,Adm-clerical,Female,0,0,50,Canada&USA,<=50K
42,Private,9,Married,Transport-moving,Male,0,0,99,Canada&USA,<=50K
56,Federal-gov,13,Never-married,Adm-clerical,Female,0,0,60,Canada&USA,<=50K
40,Private,16,Married,Prof-specialty,Male,0,0,55,Canada&USA,<=50K
38,State-gov,6,Separated,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
49,Private,10,Married,Prof-specialty,Male,5013,0,30,Canada&USA,<=50K
18,Private,10,Never-married,Other-service,Male,0,0,20,Europe,<=50K
42,Private,10,Married,Adm-clerical,Male,0,0,40,Canada&USA,>50K
25,Local-gov,10,Divorced,Protective-serv,Female,0,0,40,Canada&USA,<=50K
38,Private,10,Married,Tech-support,Female,0,1902,40,Canada&USA,>50K
26,Private,13,Never-married,Machine-op-inspct,Female,0,0,40,Canada&USA,<=50K
26,Private,13,Married,Prof-specialty,Male,0,0,90,Canada&USA,>50K
33,Private,9,Never-married,Transport-moving,Male,2354,0,61,Canada&USA,<=50K
25,Local-gov,10,Never-married,Protective-serv,Male,0,0,40,Center & South America,<=50K
18,Private,9,Never-married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
59,Private,9,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
69,Self-emp-not-inc,10,Married,Sales,Male,6514,0,45,Canada&USA,>50K
22,Local-gov,13,Never-married,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
40,Private,7,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
40,Self-emp-not-inc,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
33,Self-emp-inc,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
51,Self-emp-inc,6,Married,Farming-fishing,Male,0,0,60,Canada&USA,>50K
59,Local-gov,9,Separated,Adm-clerical,Female,0,0,35,Canada&USA,<=50K
20,Private,9,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
37,Private,12,Never-married,Tech-support,Male,0,0,46,Canada&USA,<=50K
51,Private,9,Married,Exec-managerial,Male,0,0,40,Europe,>50K
24,Private,13,Never-married,Sales,Female,0,0,25,Canada&USA,<=50K
59,Private,6,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
21,Private,9,Never-married,Machine-op-inspct,Female,0,0,35,Canada&USA,<=50K
45,Private,3,Married,Craft-repair,Male,0,0,40,Center & South America,<=50K
25,Private,10,Never-married,Sales,Female,0,0,25,Center & South America,<=50K
29,Private,7,Never-married,Machine-op-inspct,Male,0,0,42,Canada&USA,<=50K
22,Private,12,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
72,Private,14,Divorced,Prof-specialty,Male,0,0,60,Center & South America,>50K
39,Local-gov,11,Married,Protective-serv,Male,0,0,40,Canada&USA,>50K
36,Private,9,Married,Craft-repair,Male,7298,0,40,Canada&USA,>50K
65,Private,11,Married,Craft-repair,Male,0,0,20,Canada&USA,<=50K
63,Private,9,Divorced,Sales,Female,3674,0,30,Canada&USA,<=50K
58,Private,10,Separated,Adm-clerical,Female,0,1092,40,Canada&USA,<=50K
27,Private,11,Separated,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
58,Private,6,Separated,Protective-serv,Female,0,0,40,Canada&USA,<=50K
52,Private,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
37,Private,10,Married,Craft-repair,Male,0,0,40,Canada&USA,>50K
29,Private,11,Separated,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
30,Private,11,Never-married,Craft-repair,Female,0,0,40,Canada&USA,<=50K
32,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
47,Private,9,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,>50K
50,Private,9,Divorced,Machine-op-inspct,Female,0,0,40,Canada&USA,<=50K
39,Private,13,Married,Handlers-cleaners,Female,0,0,37,Asia,<=50K
57,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
40,Private,9,Never-married,Adm-clerical,Female,0,0,50,Canada&USA,<=50K
27,Federal-gov,10,Divorced,Adm-clerical,Female,0,0,50,Canada&USA,<=50K
28,Private,10,Never-married,Other-service,Male,0,0,37,Canada&USA,<=50K
49,Private,13,Married,Exec-managerial,Female,15024,0,35,Canada&USA,>50K
33,Private,9,Divorced,Craft-repair,Male,0,0,45,Canada&USA,<=50K
46,Self-emp-not-inc,10,Separated,Exec-managerial,Female,1151,0,60,Canada&USA,<=50K
50,Local-gov,10,Married,Exec-managerial,Male,0,0,50,Canada&USA,>50K
43,Self-emp-not-inc,14,Married,Sales,Male,0,0,60,Canada&USA,<=50K
26,Private,10,Never-married,Other-service,Female,0,0,40,Canada&USA,<=50K
33,Private,10,Married,Machine-op-inspct,Male,0,0,50,Canada&USA,<=50K
50,Private,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
38,Private,2,Divorced,Farming-fishing,Male,0,0,40,Asia,<=50K
28,Private,13,Married,Exec-managerial,Male,0,0,50,Canada&USA,<=50K
21,Private,10,Never-married,Other-service,Male,0,0,40,Canada&USA,<=50K
38,Private,13,Divorced,Sales,Male,0,0,45,Canada&USA,>50K
17,Private,6,Never-married,Sales,Female,0,0,10,Canada&USA,<=50K
19,Private,9,Never-married,Other-service,Female,0,0,40,Canada&USA,<=50K
45,Self-emp-not-inc,15,Married,Prof-specialty,Male,0,0,38,Canada&USA,>50K
27,Private,7,Never-married,Prof-specialty,Female,0,0,50,Canada&USA,<=50K
45,Private,8,Divorced,Farming-fishing,Male,0,0,40,Canada&USA,<=50K
46,Private,10,Divorced,Other-service,Female,0,0,40,Canada&USA,<=50K
57,Self-emp-not-inc,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
39,Private,9,Never-married,Craft-repair,Male,0,0,40,Europe,<=50K
34,Private,13,Married,Prof-specialty,Female,99999,0,40,Canada&USA,>50K
26,Private,6,Never-married,Craft-repair,Male,0,0,24,Center & South America,<=50K
44,Private,9,Divorced,Prof-specialty,Male,0,0,40,Canada&USA,>50K
38,Local-gov,10,Never-married,Protective-serv,Female,0,0,40,Canada&USA,<=50K
49,Private,11,Divorced,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
41,Local-gov,9,Separated,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
52,Federal-gov,9,Never-married,Machine-op-inspct,Female,0,0,40,Canada&USA,<=50K
30,Private,5,Married,Farming-fishing,Male,0,0,40,Canada&USA,<=50K
72,State-gov,4,Widowed,Other-service,Female,0,0,40,Canada&USA,<=50K
48,Private,13,Married,Prof-specialty,Male,0,0,42,Canada&USA,>50K
32,Private,11,Married,Craft-repair,Male,0,0,50,Canada&USA,>50K
22,Private,13,Never-married,Prof-specialty,Male,0,0,50,Canada&USA,<=50K
24,Private,10,Never-married,Handlers-cleaners,Female,0,0,35,Canada&USA,<=50K
24,Private,10,Divorced,Other-service,Female,0,0,36,Canada&USA,<=50K
55,Private,5,Married,Transport-moving,Female,0,0,48,Canada&USA,<=50K
48,Federal-gov,9,Married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
42,Local-gov,9,Divorced,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
34,Private,14,Married,Other-service,Male,0,0,30,Canada&USA,<=50K
40,Private,9,Married,Exec-managerial,Male,0,0,42,Canada&USA,<=50K
39,Self-emp-inc,10,Married,Adm-clerical,Female,0,0,20,Canada&USA,>50K
45,Private,13,Married,Craft-repair,Male,0,0,50,Canada&USA,<=50K
21,Private,10,Never-married,Adm-clerical,Male,0,0,43,Europe,<=50K
36,Self-emp-inc,14,Married,Tech-support,Male,0,1887,40,Canada&USA,>50K
28,Private,9,Never-married,Handlers-cleaners,Female,0,0,40,Canada&USA,<=50K
57,Private,9,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
22,Private,12,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
31,Local-gov,9,Divorced,Adm-clerical,Female,0,0,8,Canada&USA,<=50K
23,Local-gov,11,Never-married,Prof-specialty,Female,0,0,50,Canada&USA,<=50K
35,Self-emp-not-inc,10,Never-married,Exec-managerial,Male,0,0,45,Canada&USA,>50K
28,Private,13,Never-married,Sales,Male,0,1980,40,Canada&USA,<=50K
27,Private,10,Married,Machine-op-inspct,Male,0,0,50,Canada&USA,<=50K
37,Private,10,Married,Tech-support,Male,0,1485,50,Canada&USA,<=50K
